"txNomeParlamentar";"ideCadastro";"nuCarteiraParlamentar";"nuLegislatura";"sgUF";"sgPartido";"codLegislatura";"numSubCota";"txtDescricao";"numEspecificacaoSubCota";"txtDescricaoEspecificacao";"txtFornecedor";"txtCNPJCPF";"txtNumero";"indTipoDocumento";"datEmissao";"vlrDocumento";"vlrGlosa";"vlrLiquido";"numMes";"numAno";"numParcela";"txtPassageiro";"txtTrecho";"numLote";"numRessarcimento";"vlrRestituicao";"nuDeputadoId";"ideDocumento"
"RAIMUNDO GOMES DE MATOS";"74216";"102";"2015";"CE";"PSDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"DAMPETRO COMERCIO DE DERIVADOS DE PETROLEO LTDA";"024.864.550/0019-4";"097507";"0";"2019-01-11T00:00:00";"100";"0";"100";"1";"2019";"0";"";"";"1555223";"";"";"1244";"6740415"
"RAIMUNDO GOMES DE MATOS";"74216";"102";"2015";"CE";"PSDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"DAMPETRO COMERCIO DE DERIVADOS DE PETROLEO LTDA";"024.864.550/0019-4";"097963";"0";"2019-01-13T00:00:00";"139.78";"0";"139.78";"1";"2019";"0";"";"";"1555223";"";"";"1244";"6740417"
"RAIMUNDO GOMES DE MATOS";"74216";"102";"2015";"CE";"PSDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"DAMPETRO COMERCIO DE DERIVADOS DE PETROLEO LTDA";"024.864.550/0019-4";"099109";"0";"2019-01-17T00:00:00";"173.43";"0";"173.43";"1";"2019";"0";"";"";"1555223";"";"";"1244";"6740407"
"RAIMUNDO GOMES DE MATOS";"74216";"102";"2015";"CE";"PSDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"DAMPETRO COMERCIO DE DERIVADOS DE PETROLEO LTDA";"024.864.550/0019-4";"099287";"0";"2019-01-18T00:00:00";"85.06";"0";"85.06";"1";"2019";"0";"";"";"1555223";"";"";"1244";"6740409"
"RAIMUNDO GOMES DE MATOS";"74216";"102";"2015";"CE";"PSDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"DAMPETRO COMERCIO DE DERIVADOS DE PETROLEO LTDA";"024.864.550/0019-4";"099944";"0";"2019-01-21T00:00:00";"61.83";"0";"61.83";"1";"2019";"0";"";"";"1555223";"";"";"1244";"6740413"
"RAIMUNDO GOMES DE MATOS";"74216";"102";"2015";"CE";"PSDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"ORGANIZACAO HELIO MEIRELES PETROLEO LTDA";"736.761.400/0023-9";"4512";"4";"2019-01-22T00:00:00";"2650";"0";"2650";"1";"2019";"0";"";"";"1555225";"";"";"1244";"6740962"
"RAIMUNDO GOMES DE MATOS";"74216";"102";"2015";"CE";"PSDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"ORGANIZACAO HELIO MEIRELES PETROLEO LTDA";"736.761.400/0023-9";"4519";"4";"2019-01-24T00:00:00";"2350";"0";"2350";"1";"2019";"0";"";"";"1555642";"";"";"1244";"6742157"
"RAIMUNDO GOMES DE MATOS";"74216";"102";"2015";"CE";"PSDB";"55";"5";"DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.";"0";"";"PRINTCOLOR GRÁFICA E EDITORA LTDA EPP";"028.242.980/0018-0";"7581";"0";"2019-01-29T00:00:00";"17100";"0";"17100";"1";"2019";"0";"";"";"1557515";"";"";"1244";"6745456"
"RAIMUNDO GOMES DE MATOS";"74216";"102";"2015";"CE";"PSDB";"55";"10";"TELEFONIA";"0";"";"TIM S/A";"024.214.210/0011-1";"000673234-BB";"0";"2019-01-07T00:00:00";"596.14";"0";"596.14";"1";"2019";"0";"";"";"1554612";"";"";"1244";"6739297"
"RAIMUNDO GOMES DE MATOS";"74216";"102";"2015";"CE";"PSDB";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2265928";"1";"2019-01-16T16:51:34";"124.55";"0";"124.55";"1";"2019";"0";"";"";"0";"0";"";"1244";"0"
"RAIMUNDO GOMES DE MATOS";"74216";"102";"2015";"CE";"PSDB";"55";"119";"LOCAÇÃO OU FRETAMENTO DE AERONAVES";"0";"";"TERRAL TAXI AEREO LTDA EPP";"012.748.470/0012-7";"177";"4";"2019-01-22T00:00:00";"7500";"0";"7500";"1";"2019";"0";"";"";"1555226";"";"";"1244";"6740941"
"RAIMUNDO GOMES DE MATOS";"74216";"102";"2015";"CE";"PSDB";"55";"120";"LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES";"0";"";"ECLIPSE SERVICOS & LOCACOES EIRELI - ME";"028.295.650/0010-1";"1348";"0";"2019-01-22T00:00:00";"6440";"0";"6440";"1";"2019";"0";"";"";"1556764";"";"";"1244";"6742038"
"RAIMUNDO GOMES DE MATOS";"74216";"102";"2015";"CE";"PSDB";"55";"120";"LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES";"0";"";"ECLIPSE SERVICOS & LOCACOES EIRELI - ME";"028.295.650/0010-1";"1349";"0";"2019-01-22T00:00:00";"1960";"0";"1960";"1";"2019";"0";"";"";"1556764";"";"";"1244";"6742032"
"MARCUS VICENTE";"74235";"281";"2015";"ES";"PP";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"CONDOMINIO DO EDIFICIO PETRO TOWER";"067.882.560/0019-1";"0512";"1";"2018-12-24T00:00:00";"407.83";"23.09";"384.74";"1";"2019";"0";"";"";"1554257";"";"";"1254";"6738140"
"MARCUS VICENTE";"74235";"281";"2015";"ES";"PP";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"CONDOMINIO DO EDIFICIO PETRO TOWER";"067.882.560/0019-1";"513";"1";"2018-12-24T00:00:00";"450.58";"66.72";"383.86";"1";"2019";"0";"";"";"1554263";"";"";"1254";"6738144"
"MARCUS VICENTE";"74235";"281";"2015";"ES";"PP";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUTO POSTO PRESIDENTE LTDA";"394.004.940/0013-7";"17996";"4";"2019-01-16T00:00:00";"100";"0";"100";"1";"2019";"0";"";"";"1554360";"";"";"1254";"6738492"
"MARCUS VICENTE";"74235";"281";"2015";"ES";"PP";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUTO POSTO Z+Z 307 NORTE LTDA";"725.774.140/0019-9";"210056";"4";"2019-01-14T00:00:00";"100";"0";"100";"1";"2019";"0";"";"";"1554006";"";"";"1254";"6737566"
"MARCUS VICENTE";"74235";"281";"2015";"ES";"PP";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"CASCOL COMBUSTIVEIS PARA VEICULOS LTDA";"003.065.970/0311-2";"214509";"4";"2019-01-22T00:00:00";"164.47";"0";"164.47";"1";"2019";"0";"";"";"1555544";"";"";"1254";"6741914"
"MARCUS VICENTE";"74235";"281";"2015";"ES";"PP";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"CASCOL COMBUSTIVEIS PARA VEICULOS LTDA";"003.065.970/0311-2";"216590";"4";"2019-01-29T00:00:00";"55.61";"0";"55.61";"1";"2019";"0";"";"";"1557347";"";"";"1254";"6745019"
"MARCUS VICENTE";"74235";"281";"2015";"ES";"PP";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"FRATELLI POSTO DE COMBUSTIVEIS LTDA";"088.840.380/0018-6";"72618";"4";"2019-01-16T00:00:00";"100";"0";"100";"1";"2019";"0";"";"";"1554360";"";"";"1254";"6738482"
"MARCUS VICENTE";"74235";"281";"2015";"ES";"PP";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO DE COMBUSTIVEL GOLFINHO LTDA";"080.521.090/0018-4";"4648";"4";"2019-01-10T00:00:00";"100";"0";"100";"1";"2019";"0";"";"";"1554360";"";"";"1254";"6738495"
"MARCUS VICENTE";"74235";"281";"2015";"ES";"PP";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO DE COMBUSTIVEL GOLFINHO LTDA";"080.521.090/0018-4";"4658";"4";"2019-01-15T00:00:00";"213.04";"0";"213.04";"1";"2019";"0";"";"";"1554006";"";"";"1254";"6737558"
"MARCUS VICENTE";"74235";"281";"2015";"ES";"PP";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO DE COMBUSTIVEL IDEAL EIRELE";"025.672.140/0017-0";"5994";"4";"2019-01-08T00:00:00";"241.45";"0";"241.45";"1";"2019";"0";"";"";"1554006";"";"";"1254";"6737557"
"MARCUS VICENTE";"74235";"281";"2015";"ES";"PP";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO DE COMBUSTIVEL IDEAL EIRELI";"025.672.140/0017-0";"5998";"4";"2019-01-16T00:00:00";"206.41";"0";"206.41";"1";"2019";"0";"";"";"1554360";"";"";"1254";"6738486"
"MARCUS VICENTE";"74235";"281";"2015";"ES";"PP";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO PEDRA BRANCA III LTDA";"230.368.530/0018-9";"324";"4";"2019-01-15T00:00:00";"193.18";"0";"193.18";"1";"2019";"0";"";"";"1554006";"";"";"1254";"6737561"
"MARCUS VICENTE";"74235";"281";"2015";"ES";"PP";"55";"5";"DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.";"0";"";"EXATA - INTELIGENCIA EM COMUNICACAO DIGITAL EIRELI -ME";"249.729.650/0010-4";"00151";"0";"2019-01-17T00:00:00";"9000";"0";"9000";"1";"2019";"0";"";"";"1555057";"";"";"1254";"6740439"
"MARCUS VICENTE";"74235";"281";"2015";"ES";"PP";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - CAIXA DE ENCOMENDAS BÁSICA/CONVENCIONAL";"000.000.000/0000-7";"RSP : 2265351";"1";"2019-01-07T11:42:34";"120";"0";"120";"1";"2019";"0";"";"";"0";"0";"";"1254";"0"
"MARCUS VICENTE";"74235";"281";"2015";"ES";"PP";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - ENCOMENDA PAC";"000.000.000/0000-7";"RSP : 2266026";"1";"2019-01-16T13:15:58";"1248.52";"0";"1248.52";"1";"2019";"0";"";"";"0";"0";"";"1254";"0"
"MARCUS VICENTE";"74235";"281";"2015";"ES";"PP";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - ENCOMENDA PAC";"000.000.000/0000-7";"RSP : 2266703";"1";"2019-01-25T14:04:31";"813.82";"0";"813.82";"1";"2019";"0";"";"";"0";"0";"";"1254";"0"
"MARCUS VICENTE";"74235";"281";"2015";"ES";"PP";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - ENCOMENDA PAC";"000.000.000/0000-7";"RSP : 2266713";"1";"2019-01-25T13:49:28";"117.4";"0";"117.4";"1";"2019";"0";"";"";"0";"0";"";"1254";"0"
"MARCUS VICENTE";"74235";"281";"2015";"ES";"PP";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2265491";"1";"2019-01-08T15:08:17";"43.4";"0";"43.4";"1";"2019";"0";"";"";"0";"0";"";"1254";"0"
"MARCUS VICENTE";"74235";"281";"2015";"ES";"PP";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2266704";"1";"2019-01-25T15:01:47";"185.28";"0";"185.28";"1";"2019";"0";"";"";"0";"0";"";"1254";"0"
"MARCUS VICENTE";"74235";"281";"2015";"ES";"PP";"55";"120";"LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES";"0";"";"MASTER LOCADORA DE VEÍCULOS";"084.484.030/0010-0";"2828";"1";"2019-01-07T00:00:00";"1050";"0";"1050";"1";"2019";"0";"";"";"1555374";"";"";"1254";"6741428"
"MARCUS VICENTE";"74235";"281";"2015";"ES";"PP";"55";"120";"LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES";"0";"";"MASTER LOCADORA DE VEÍCULOS";"084.484.030/0010-0";"2840";"1";"2019-01-21T00:00:00";"460";"0";"460";"1";"2019";"0";"";"";"1555374";"";"";"1254";"6741379"
"MARCUS VICENTE";"74235";"281";"2015";"ES";"PP";"55";"120";"LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES";"0";"";"QUASAR LOCADORA DE VEICULOS LTDA - EPP";"380.246.750/0014-3";"2708";"4";"2019-01-21T00:00:00";"320";"0";"320";"1";"2019";"0";"";"";"1555375";"";"";"1254";"6741358"
"MARCUS VICENTE";"74235";"281";"2015";"ES";"PP";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - AVIANCA";"025.758.290/0014-8";"Bilhete: 2442978436";"0";"2019-01-07T00:00:00";"729.49";"0";"729.49";"1";"2019";"0";"MARCUS VICENTE";"BSB/GRU";"0";"0";"";"1254";"1630485"
"MARCUS VICENTE";"74235";"281";"2015";"ES";"PP";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - TAM";"020.128.620/0016-0";"Bilhete: 957-2188.989140";"0";"2019-01-17T00:00:00";"1024.39";"0";"1024.39";"1";"2019";"0";"MARCUS VICENTE";"BSB/VIX";"0";"0";"";"1254";"1634747"
"JULIO LOPES";"74253";"308";"2015";"RJ";"PP";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"CECÍLIA CARVALHO MIRANDA";"439.236.747/91  -";"01/19";"1";"2019-01-31T00:00:00";"3500";"0";"3500";"1";"2019";"0";"";"";"1558249";"";"";"1576";"6747253"
"JULIO LOPES";"74253";"308";"2015";"RJ";"PP";"55";"5";"DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.";"0";"";"APLICANET";"080.839.260/0010-8";"00000416";"0";"2019-01-07T00:00:00";"3450";"0";"3450";"1";"2019";"0";"";"";"1552881";"";"";"1576";"6734546"
"JULIO LOPES";"74253";"308";"2015";"RJ";"PP";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - CARTA COMERCIAL";"000.000.000/0000-7";"RSP : 2265908";"1";"2019-01-15T13:32:12";"1.95";"0";"1.95";"1";"2019";"0";"";"";"0";"0";"";"1576";"0"
"JULIO LOPES";"74253";"308";"2015";"RJ";"PP";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - CARTA COMERCIAL";"000.000.000/0000-7";"RSP : 2266922";"1";"2019-01-29T12:51:43";"7.65";"0";"7.65";"1";"2019";"0";"";"";"0";"0";"";"1576";"0"
"JULIO LOPES";"74253";"308";"2015";"RJ";"PP";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2265452";"1";"2019-01-08T13:03:09";"48.8";"0";"48.8";"1";"2019";"0";"";"";"0";"0";"";"1576";"0"
"JULIO LOPES";"74253";"308";"2015";"RJ";"PP";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2265818";"1";"2019-01-14T14:23:21";"48.8";"0";"48.8";"1";"2019";"0";"";"";"0";"0";"";"1576";"0"
"LEONARDO PICCIANI";"74254";"312";"2015";"RJ";"MDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUTO POSTO NOVA IPANEMA LTDA";"078.209.280/0016-1";"124969";"0";"2019-01-04T00:00:00";"295.66";"0";"295.66";"1";"2019";"0";"";"";"1552960";"";"";"1583";"6734726"
"LEONARDO PICCIANI";"74254";"312";"2015";"RJ";"MDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUTO POSTO SENNA LTDA";"025.751.900/0010-9";"69844";"0";"2019-01-17T00:00:00";"266.97";"0";"266.97";"1";"2019";"0";"";"";"1557283";"";"";"1583";"6744877"
"LEONARDO PICCIANI";"74254";"312";"2015";"RJ";"MDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"BRASAL COMBUSTIVEIS LTDA";"000.976.260/0040-0";"349868";"4";"2019-01-29T00:00:00";"190";"0";"190";"1";"2019";"0";"";"";"1557399";"";"";"1583";"6745184"
"LEONARDO PICCIANI";"74254";"312";"2015";"RJ";"MDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"GOLDEN GREEN AUTO POSTO LTDA";"023.732.020/0010-4";"9848";"4";"2019-01-21T00:00:00";"400.02";"0";"400.02";"1";"2019";"0";"";"";"1557284";"";"";"1583";"6744857"
"LEONARDO PICCIANI";"74254";"312";"2015";"RJ";"MDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"GOLDEN GREEN AUTO POSTO LTDA";"023.732.020/0010-4";"9906";"0";"2019-01-28T00:00:00";"115.03";"0";"115.03";"1";"2019";"0";"";"";"1557283";"";"";"1583";"6744842"
"LEONARDO PICCIANI";"74254";"312";"2015";"RJ";"MDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"LOTUS PNEUS LTDA EPP";"283.350.450/0013-6";"1126";"4";"2019-01-16T00:00:00";"200.01";"65.13";"134.88";"1";"2019";"0";"";"";"1557284";"";"";"1583";"6744848"
"LEONARDO PICCIANI";"74254";"312";"2015";"RJ";"MDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO DE ABASTECIMENTO SERVICOS E COM LINHA AMARELA LTDA";"027.527.660/0015-8";"136713";"0";"2019-01-06T00:00:00";"309.15";"0";"309.15";"1";"2019";"0";"";"";"1552955";"";"";"1583";"6734715"
"LEONARDO PICCIANI";"74254";"312";"2015";"RJ";"MDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO DE COMBUSTIVEL YASMIN LTDA";"210.178.900/0011-4";"151307";"4";"2019-01-08T00:00:00";"100";"0";"100";"1";"2019";"0";"";"";"1553943";"";"";"1583";"6737396"
"LEONARDO PICCIANI";"74254";"312";"2015";"RJ";"MDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO ITAMARATY LTDA";"003.148.310/0013-8";"345902";"4";"2019-01-15T00:00:00";"200";"0";"200";"1";"2019";"0";"";"";"1553943";"";"";"1583";"6737390"
"LEONARDO PICCIANI";"74254";"312";"2015";"RJ";"MDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO VICOM LTDA";"033.347.300/0011-7";"68756";"0";"2019-01-10T00:00:00";"276.67";"0";"276.67";"1";"2019";"0";"";"";"1553942";"";"";"1583";"6737405"
"LEONARDO PICCIANI";"74254";"312";"2015";"RJ";"MDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"VENTURA COMERCIO E SERVICOS LTDA.";"020.837.190/0016-9";"30697";"0";"2019-01-07T00:00:00";"100";"0";"100";"1";"2019";"0";"";"";"1552959";"";"";"1583";"6734713"
"LEONARDO PICCIANI";"74254";"312";"2015";"RJ";"MDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"VENTURA COMERCIO E SERVICOS LTDA.";"020.837.190/0016-9";"311722";"0";"2019-01-16T00:00:00";"300";"0";"300";"1";"2019";"0";"";"";"1557283";"";"";"1583";"6744874"
"LEONARDO PICCIANI";"74254";"312";"2015";"RJ";"MDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"VENTURA COMERCIO E SERVICOS LTDA.";"020.837.190/0016-9";"31762";"0";"2019-01-27T00:00:00";"309.49";"0";"309.49";"1";"2019";"0";"";"";"1557283";"";"";"1583";"6744813"
"LEONARDO PICCIANI";"74254";"312";"2015";"RJ";"MDB";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"VENTURA COMERCIO E SERVICOS LTDA.";"020.837.190/0016-9";"31792";"0";"2019-01-28T00:00:00";"384.65";"0";"384.65";"1";"2019";"0";"";"";"1557283";"";"";"1583";"6744871"
"LEONARDO PICCIANI";"74254";"312";"2015";"RJ";"MDB";"55";"5";"DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.";"0";"";"F DE GOIS FILHO ME";"240.506.730/0011-4";"87";"4";"2019-01-29T00:00:00";"9000";"0";"9000";"1";"2019";"0";"";"";"1557463";"";"";"1583";"6745349"
"LEONARDO PICCIANI";"74254";"312";"2015";"RJ";"MDB";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2266330";"1";"2019-01-22T17:07:03";"67.56";"0";"67.56";"1";"2019";"0";"";"";"0";"0";"";"1583";"0"
"LEONARDO PICCIANI";"74254";"312";"2015";"RJ";"MDB";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2267012";"1";"2019-01-30T13:02:06";"33.76";"0";"33.76";"1";"2019";"0";"";"";"0";"0";"";"1583";"0"
"LEONARDO PICCIANI";"74254";"312";"2015";"RJ";"MDB";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - TAM";"020.128.620/0016-0";"Bilhete: 957-2188.619825";"0";"2019-01-14T00:00:00";"1745.17";"0";"1745.17";"1";"2019";"0";"LEONARDO PICCIANI";"SDU/BSB";"0";"0";"";"1583";"1634586"
"LEONARDO PICCIANI";"74254";"312";"2015";"RJ";"MDB";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - TAM";"020.128.620/0016-0";"Bilhete: 957-2188.633028";"0";"2019-01-14T00:00:00";"1343.39";"0";"1343.39";"1";"2019";"0";"LEONARDO PICCIANI";"BSB/GIG";"0";"0";"";"1583";"1634597"
"CARLOS SAMPAIO";"74262";"338";"";"SP";"PSDB";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX 10";"000.000.000/0000-7";"RSP : 2266347";"1";"2019-01-22T12:21:38";"88";"0";"88";"1";"2019";"0";"";"";"0";"0";"";"1552";"0"
"CARLOS SAMPAIO";"74262";"338";"";"SP";"PSDB";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX 10";"000.000.000/0000-7";"RSP : 2266557";"1";"2019-01-24T10:30:32";"570.4";"0";"570.4";"1";"2019";"0";"";"";"0";"0";"";"1552";"0"
"CARLOS SAMPAIO";"74262";"338";"";"SP";"PSDB";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2266883";"1";"2019-01-29T10:36:43";"20.65";"0";"20.65";"1";"2019";"0";"";"";"0";"0";"";"1552";"0"
"CARLOS SAMPAIO";"74262";"338";"";"SP";"PSDB";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - AZUL";"092.962.950/0016-0";"Bilhete: GK9S4R";"0";"2019-01-14T00:00:00";"900.2";"0";"900.2";"1";"2019";"0";"CARLOS SAMPAIO";"VCP/BSB";"0";"0";"";"1552";"1633825"
"CARLOS SAMPAIO";"74262";"338";"";"SP";"PSDB";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - AZUL";"092.962.950/0016-0";"Bilhete: O94KUL";"0";"2019-01-15T00:00:00";"900.39";"0";"900.39";"1";"2019";"0";"CARLOS SAMPAIO";"BSB/VCP";"0";"0";"";"1552";"1633841"
"CARLOS SAMPAIO";"74262";"338";"";"SP";"PSDB";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - TAM";"020.128.620/0016-0";"Bilhete: 957-2188.714581";"0";"2019-01-15T00:00:00";"806.39";"0";"806.39";"1";"2019";"0";"CARLOS SAMPAIO";"BSB/VCP";"0";"0";"";"1552";"1634634"
"CARLOS SAMPAIO";"74262";"338";"";"SP";"PSDB";"56";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX 10";"000.000.000/0000-7";"RSP : 2272323";"1";"2019-02-05T10:53:15";"73.1";"0";"73.1";"2";"2019";"0";"";"";"0";"0";"";"1552";"0"
"CARLOS SAMPAIO";"74262";"338";"";"SP";"PSDB";"56";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX 10";"000.000.000/0000-7";"RSP : 2272558";"1";"2019-02-08T15:39:56";"73.1";"0";"73.1";"2";"2019";"0";"";"";"0";"0";"";"1552";"0"
"CARLOS SAMPAIO";"74262";"338";"";"SP";"PSDB";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"COMPANHIA PAULISTA DE FORÇA E LUZ";"330.501.960/0018-8";"057270836";"0";"2019-01-24T00:00:00";"630.3";"0";"630.3";"1";"2019";"0";"";"";"1565924";"";"";"1552";"6758170"
"CARLOS SAMPAIO";"74262";"338";"";"SP";"PSDB";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"Sanasa Campinas";"461.198.550/0013-7";"221378";"0";"2019-01-18T00:00:00";"155.71";"0";"155.71";"1";"2019";"0";"";"";"1554865";"";"";"1552";"6739937"
"CARLOS SAMPAIO";"74262";"338";"";"SP";"PSDB";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"TELEFONICA BRASIL SA";"025.581.570/1764-2";"001529995";"0";"2019-01-22T00:00:00";"60.08";"0";"60.08";"1";"2019";"0";"";"";"1566316";"";"";"1552";"6759081"
"CARLOS SAMPAIO";"74262";"338";"";"SP";"PSDB";"55";"8";"SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.";"0";"";"ADT SERVIÇOS DE MONITORAMENTO LTDA";"182.941.690/0016-7";"02013073";"0";"2019-01-02T00:00:00";"282.65";"0";"282.65";"1";"2019";"0";"";"";"1558138";"";"";"1552";"6746932"
"CARLOS SAMPAIO";"74262";"338";"";"SP";"PSDB";"55";"10";"TELEFONIA";"0";"";"CELULAR FUNCIONAL";"000.000.000/0000-1";"6739484";"0";"2019-01-10T00:00:00";"0.54";"0";"0.54";"1";"2019";"0";"";"";"0";"0";"";"1552";"0"
"CARLOS SAMPAIO";"74262";"338";"";"SP";"PSDB";"55";"10";"TELEFONIA";"0";"";"CLARO S/A - NET";"404.325.440/0014-7";"001340319";"0";"2019-01-24T00:00:00";"36.98";"0";"36.98";"1";"2019";"0";"";"";"1565924";"";"";"1552";"6758188"
"CARLOS SAMPAIO";"74262";"338";"";"SP";"PSDB";"55";"10";"TELEFONIA";"0";"";"Telefônia Brasil S/A - VIVO";"025.581.570/0016-2";"11135004200307";"0";"2019-01-30T00:00:00";"33.32";"0";"33.32";"1";"2019";"0";"";"";"1566316";"";"";"1552";"6759173"
